State,Cycle,District,StateDistrict,FEC_ID,Cand_Name,Gen_Votes,Gen_Vote_Pct,Winner,PartyName,Party,Incumbent,PresYear,PartyInPres,TotDistVotes,TotDistDisb,TotDisb,CandinDist
MD,2010,8,MD-8,H0MD08138,"Grannis, Mark",2713,0.0129,0,Libertarian,2,0,0,0,209667,2767188.90,17370.00,3
VA,2014,11,VA-11,H2VA11164,"Galdo, Joe F.",1739,0.0093,0,Green,3,0,0,0,187805,1748213.48,10875.99,4
NY,2004,14,NY-14,H2NY14086,"Srdanovic, Anton",43623,0.1894,0,Other,4,0,1,0,230311,3742329.36,23219.40,2
MA,2010,2,MA-2,H8MA02041,"Neal, Richard E.",122751,0.5733,1,Democrat,0,1,0,1,214124,2489564.62,2304755.73,2
MA,2008,2,MA-2,H8MA02041,"Neal, Richard E.",234369,0.9847,1,Democrat,0,1,1,1,238000,766169.44,766169.44,1
MA,2006,2,MA-2,H8MA02041,"Neal, Richard E.",164939,0.9865,1,Democrat,0,1,0,0,167193,552132.35,552132.35,1
MA,2004,2,MA-2,H8MA02041,"Neal, Richard E.",217682,0.9873,1,Democrat,0,1,1,0,220484,427868.82,427868.82,1
MA,2012,1,MA-1,H8MA02041,"Neal, Richard E.",261936,0.9842,1,Democrat,0,1,1,1,266133,1902833.93,1902833.93,1
MA,2016,1,MA-1,H8MA02041,"Neal, Richard E.",235803,0.7334,1,Democrat,0,1,1,1,321539,1427425.55,1409575.55,2
MA,2014,1,MA-1,H8MA02041,"Neal, Richard E.",167612,0.9796,1,Democrat,0,1,0,1,171110,1241116.89,1241116.89,1
CO,2006,4,CO-4,H6CO04152,"Eidsness, Eric",27133,0.1128,0,Other,4,0,0,0,240613,5195139.96,31808.00,3
MA,2008,5,MA-5,H8MA05143,"Tsongas, Nicola S.",225947,0.9871,1,Democrat,0,1,1,1,228907,3287407.76,3287407.76,1
MA,2010,5,MA-5,H8MA05143,"Tsongas, Nicola S.",122858,0.5484,1,Democrat,0,1,0,1,224029,2367359.65,1962911.90,4
MA,2012,3,MA-3,H8MA05143,"Tsongas, Nicola S.",212119,0.6593,1,Democrat,0,1,1,1,321753,1739497.84,1477655.22,2
MA,2016,3,MA-3,H8MA05143,"Tsongas, Nicola S.",236713,0.6869,1,Democrat,0,1,1,1,344592,1189478.02,1146668.15,2
MA,2014,3,MA-3,H8MA05143,"Tsongas, Nicola S.",139104,0.6296,1,Democrat,0,1,0,1,220946,988571.13,958139.92,2
CA,2014,2,CA-2,H4CA02098,"Mensing, Dale K.",54400,0.2501,0,Republican,1,0,0,0,217524,892929.53,5462.00,2
CA,2008,37,CA-37,H8CA37285,"Pouesi, June Viena",526,0.0030,0,Other,4,0,1,0,175252,1246334.50,7622.00,4
MA,2010,8,MA-8,H8MA08071,"Capuano, Michael E.",134974,0.9805,1,Democrat,0,1,0,1,137660,1939043.24,1939043.24,1
MA,2004,8,MA-8,H8MA08071,"Capuano, Michael E.",165852,0.9867,1,Democrat,0,1,1,0,168081,953347.04,953347.04,1
MA,2006,8,MA-8,H8MA08071,"Capuano, Michael E.",125515,0.9065,1,Democrat,0,1,0,0,138455,626800.57,626800.57,1
MA,2008,8,MA-8,H8MA08071,"Capuano, Michael E.",185530,0.9855,1,Democrat,0,1,1,1,188252,554018.39,554018.39,1
MA,2016,7,MA-7,H8MA08071,"Capuano, Michael E.",253354,0.9862,1,Democrat,0,1,1,1,256911,695853.17,695853.17,1
MA,2014,7,MA-7,H8MA08071,"Capuano, Michael E.",142133,0.9833,1,Democrat,0,1,0,1,144546,653147.33,653147.33,1
MA,2012,7,MA-7,H8MA08071,"Capuano, Michael E.",210794,0.8337,1,Democrat,0,1,1,1,252836,595431.79,595431.79,1
MD,2004,1,MD-1,H8MD01037,"Gilchrest, Wayne T. ",245149,0.7577,1,Republican,1,1,1,1,323526,504715.46,391277.58,2
MD,2006,1,MD-1,H8MD01037,"Gilchrest, Wayne T.",185177,0.6880,1,Republican,1,1,0,1,269147,212086.30,182381.35,2
AR,2014,4,AR-4,H4AR04030,"Percefull, Janis K.",2,0.0000,0,Other,4,0,0,0,206131,2158053.55,13147.03,3
MD,2008,1,MD-1,H8MD01086,"Kratovil, Frank M., Jr.",177065,0.4912,1,Democrat,0,0,1,1,360480,5018707.90,1994558.37,2
LA,2006,2,LA-2,H6LA02173,"Mendoza, M.V. ""Vinny"" ",402,0.0043,0,Democrat,0,0,0,0,94026,3638859.76,22152.00,8
MD,2010,1,MD-1,H8MD01094,"Harris, Andy",155118,0.5408,1,Republican,1,0,0,0,286812,5065612.26,2383183.91,3
MD,2012,1,MD-1,H8MD01094,"Harris, Andy",214204,0.6342,1,Republican,1,1,1,0,337760,1888493.06,1465785.54,4
MD,2014,1,MD-1,H8MD01094,"Harris, Andy",176342,0.7042,1,Republican,1,1,0,0,250418,1742395.12,1169105.97,2
MD,2016,1,MD-1,H8MD01094,"Harris, Andy",242574,0.6699,1,Republican,1,1,1,0,362097,819587.77,819587.77,1
KY,2016,3,KY-3,H6KY03173,"Bratcher, Harold",122093,0.3650,0,Republican,1,0,1,0,334494,772902.18,4680.00,2
CA,2012,5,CA-5,H2CA05095,"Loftin, Randy",69545,0.2553,0,Republican,1,0,1,0,272417,1627079.77,9829.06,2
CO,2014,3,CO-3,H2CO03146,"Casida, Tisha T.",11294,0.0402,0,Other,4,0,0,0,281141,1573263.61,9500.00,3
CT,2006,4,CT-4,H6CT04101,"Maymin, Philip Z. ",3058,0.0146,0,Libertarian,2,0,0,0,209019,6808508.84,41068.01,3
MN,2010,3,MN-3,H0MN03116,"Oleson, Jon",12508,0.0456,0,Other,4,0,0,0,274092,3123836.61,18646.48,3
IN,2012,6,IN-6,H2IN06270,"Bell, Rex",15962,0.0580,0,Libertarian,2,0,1,0,275253,1195676.02,7130.00,3
CA,2010,4,CA-4,H0CA04159,"Emery, Benjamin ""Ben""",22179,0.0729,0,Green,3,0,0,0,304229,1738388.38,10330.00,3
TX,2008,28,TX-28,H8TX28195,"Fish, Jim",52524,0.2922,0,Republican,1,0,1,0,179740,1185861.04,7030.85,2
ME,2008,1,ME-1,H8ME01120,"Pingree, Chellie",205629,0.5490,1,Democrat,0,0,1,1,374559,2858342.01,2213647.45,2
ME,2010,1,ME-1,H8ME01120,"Pingree, Chellie",169114,0.5682,1,Democrat,0,1,0,1,297657,1784555.95,1290522.33,2
ME,2012,1,ME-1,H8ME01120,"Pingree, Chellie",236363,0.6479,1,Democrat,0,1,1,1,364803,1010953.16,881241.80,2
ME,2014,1,ME-1,H8ME01120,"Pingree, Chellie",186674,0.6043,1,Democrat,0,1,0,1,308898,411049.03,381502.10,3
ME,2016,1,ME-1,H8ME01120,"Pingree, Chellie",227546,0.5799,1,Democrat,0,1,1,1,392391,398596.22,296523.89,2
FL,2008,20,FL-20,H4FL20031,"Hostetter, Margaret",58958,0.2252,0,Other,4,0,1,0,261799,1484063.66,8622.52,2
IA,2008,2,IA-2,H8IA02068,"White, Brian",5437,0.0177,0,Other,4,0,1,0,306358,1187460.74,6882.00,3
NJ,2014,9,NJ-9,H4NJ09129,"Montilla, Nestor",1715,0.0142,0,Other,4,0,0,0,120459,1176713.85,6786.57,3
MD,2016,8,MD-8,H6MD08598,"Wallace, Nancy",11201,0.0307,0,Green,3,0,1,0,364324,2282321.42,13060.20,3
CT,2008,1,CT-1,H8CT01111,"Visconti, Joe",76860,0.2601,0,Republican,1,0,1,0,295557,2780167.56,15816.00,2
PA,2014,9,PA-9,H2PA09043,"Hartzok, Alanna",63223,0.3648,0,Democrat,0,0,0,1,173317,3946692.09,22255.00,2
MN,2004,8,MN-8,H4MN08067,"Presley, Van",8933,0.0255,0,Green,3,0,1,0,350483,1019841.85,5730.87,3
NH,2010,2,NH-2,H0NH02231,"vanBlommesteyn, Tim",6197,0.0275,0,Other,4,0,0,0,225102,3756993.93,21094.96,3
GA,2012,11,GA-11,H2GA11206,"Thompson, Patrick",90353,0.3144,0,Democrat,0,0,1,1,287351,1147264.35,6379.00,2
KY,2014,5,KY-5,H6KY05111,"Stepp, Kenneth S. ",47617,0.2175,0,Democrat,0,0,0,1,218967,1132124.74,6293.00,2
CT,2006,4,CT-4,H8CT04057,"Shays, Christopher",106510,0.5096,1,Republican,1,1,0,1,209019,6808508.84,3804192.23,3
MI,2012,14,MI-14,H8MI09068,"Peters, Gary",270450,0.8226,1,Democrat,0,1,1,1,328792,1887339.89,1887339.89,1
MI,2010,9,MI-9,H8MI09068,"Peters, Gary",125730,0.4976,1,Democrat,0,1,0,1,252650,5233349.26,3237451.51,2
MI,2008,9,MI-9,H8MI09068,"Peters, Gary",183311,0.5208,1,Democrat,0,0,1,1,351963,6652444.39,2509023.91,3
VA,2010,10,VA-10,H0VA10145,"Redpath, William B.",4607,0.0221,0,Libertarian,2,0,0,0,208556,1897401.65,10535.00,3
CA,2016,2,CA-2,H4CA02098,"Mensing, Dale K.",76572,0.2315,0,Republican,1,0,1,0,330766,761788.62,4228.00,2
MD,2012,8,MD-8,H0MD08138,"Grannis, Mark",7235,0.0211,0,Libertarian,2,0,1,0,343256,1769126.20,9784.00,3
FL,2016,3,FL-3,H6FL03073,"Wells, Tom",12519,0.0365,0,Other,4,0,1,0,342700,1404482.36,7757.00,3
SC,2004,6,SC-6,H4SC06064,"McLeod, Gary",75443,0.3120,0,Republican,1,0,1,1,241829,733925.98,4045.00,2
MD,2008,5,MD-5,H8MD05087,"Bailey, Collins",82631,0.2397,0,Republican,1,0,1,0,344691,3454152.84,18916.00,2
NC,2014,8,NC-8,H2NC08219,"Blue, Antonio",65854,0.3514,0,Democrat,0,0,0,1,187422,1149627.16,6278.00,2
CA,2016,12,CA-12,H6CA12175,"Picus, Preston",64810,0.1913,0,Other,4,0,1,0,338845,3596779.83,19544.26,2
MN,2016,3,MN-3,H8MN03077,"Paulsen, Erik",223077,0.5670,1,Republican,1,1,1,0,393464,7757236.40,5782424.64,2
MN,2014,3,MN-3,H8MN03077,"Paulsen, Erik",167515,0.6214,1,Republican,1,1,0,0,269585,2862643.25,2695111.36,2
MN,2012,3,MN-3,H8MN03077,"Paulsen, Erik",222335,0.5810,1,Republican,1,1,1,0,382705,2965423.88,2567483.39,2
MN,2008,3,MN-3,H8MN03077,"Paulsen, Erik",178932,0.4848,1,Republican,1,0,1,0,369104,5632160.46,2744930.66,3
MN,2010,3,MN-3,H8MN03077,"Paulsen, Erik",161177,0.5880,1,Republican,1,1,0,0,274092,3123836.61,2575921.60,3
IL,2008,9,IL-9,H8IL09158,"Younan, Michael Benjamin",53593,0.2199,0,Republican,1,0,1,0,243694,1234415.16,6686.00,2
IN,2016,5,IN-5,H6IN05257,"Wittlief, Matthew",15329,0.0424,0,Libertarian,2,0,1,0,361135,1388600.94,7471.44,3
NY,2010,18,NY-18,H6NY18153,"Russell, Jim",60513,0.3252,0,Republican,1,0,0,0,186099,6165801.44,33016.00,2
MN,2004,5,MN-5,H8MN05023,"Sabo, Martin Olav",218434,0.6967,1,Democrat,0,1,1,0,313526,508585.42,497078.53,2
CO,2006,6,CO-6,H6CO06041,"Botero, Juan B.",25,0.0001,0,Other,4,0,0,0,270931,2574515.95,13753.00,3
MN,2014,2,MN-2,H8MN06047,"Kline, John",137778,0.5604,1,Republican,1,1,0,0,245848,4168170.32,3226366.88,3
MN,2012,2,MN-2,H8MN06047,"Kline, John",193587,0.5401,1,Republican,1,1,1,0,358446,2667521.32,1957355.51,2
CT,2004,4,CT-4,H8CT04057,"Shays, Christopher",152493,0.5243,1,Republican,1,1,1,1,290830,3797628.83,2255215.68,2
MN,2008,2,MN-2,H8MN06047,"Kline, John",220924,0.5729,1,Republican,1,1,1,0,385656,2044446.04,1484968.79,2
MN,2006,2,MN-2,H8MN06047,"Kline, John",163269,0.5620,1,Republican,1,1,0,1,290540,2168607.08,1478471.44,2
MN,2010,2,MN-2,H8MN06047,"Kline, John",181341,0.6331,1,Republican,1,1,0,0,286453,1492985.14,1404779.03,2
AZ,2006,8,AZ-8,H6AZ08137,"Nolan, David F.",4849,0.0191,0,Libertarian,2,0,0,0,253720,3890982.38,20768.00,4
UT,2014,1,UT-1,H4UT01108,"Bowden, Craig",4847,0.0373,0,Libertarian,2,0,0,0,130034,800139.59,4269.00,3
TX,2010,12,TX-12,H8TX12058,"Smith, Tracey",38434,0.2513,0,Democrat,0,0,0,1,152917,1395462.30,7445.00,2
OH,2008,5,OH-5,H8OH05093,"Mays, George F. ",105840,0.3591,0,Democrat,0,0,1,1,294745,2062680.46,11004.00,2
FL,2016,23,FL-23,H6FL23089,"Endriss, Don",5180,0.0160,0,Other,4,0,1,0,323120,4399521.89,23459.36,4
VA,2010,9,VA-9,H0VA09048,"Heaton, Jeremiah D.",4282,0.0229,0,Other,4,0,0,0,186917,4378724.92,23304.00,3
MS,2014,1,MS-1,H4MS01110,"Dickey, Ron E. ",43713,0.2893,0,Democrat,0,0,0,1,151111,785373.12,4174.00,3
AZ,2008,6,AZ-6,H8AZ06053,"Schneider, Rebecca ",115457,0.3455,0,Democrat,0,0,1,1,334176,849491.05,4479.67,2
RI,2008,2,RI-2,H6RI02268,"Lawless, Jennifer",5,0.0000,0,Other,4,0,1,0,226234,772282.18,3986.25,4
FL,2012,7,FL-7,H2FL07123,"Kendall, Jason H.",130479,0.4129,0,Democrat,0,0,1,1,316010,2486478.27,12806.00,2
CA,2006,5,CA-5,H6CA05310,"Kravitz, Jeff ",6466,0.0433,0,Green,3,0,0,0,149266,2475971.31,12632.00,2
IN,2016,7,IN-7,H8IN07259,"Ping, Catherine (CAT)",94456,0.3569,0,Republican,1,0,1,0,264670,1006779.23,5102.00,3
MO,2012,3,MO-3,H8MO09153,"Luetkemeyer, Blaine",214843,0.6349,1,Republican,1,1,1,0,338385,1383737.11,1383737.11,1
MO,2008,9,MO-9,H8MO09153,"Luetkemeyer, Blaine",161031,0.4999,1,Republican,1,0,1,0,322095,4472381.23,2803305.89,2
MO,2010,9,MO-9,H8MO09153,"Luetkemeyer, Blaine",162724,0.7736,1,Republican,1,1,0,0,210358,1258857.07,1258857.07,1
MO,2016,3,MO-3,H8MO09153,"Luetkemeyer, Blaine",249865,0.6784,1,Republican,1,1,1,0,368333,1014583.21,1012689.21,2
MO,2014,3,MO-3,H8MO09153,"Luetkemeyer, Blaine",130940,0.6833,1,Republican,1,1,0,0,191620,801186.21,801186.21,1
MN,2010,4,MN-4,H4MN04082,"Shepard, Jack",10,0.0000,0,Republican,1,0,0,0,231426,1079501.40,5447.00,3
TN,2004,8,TN-8,H4TN08040,"Bertrand, Dennis",91,0.0004,0,Other,4,0,1,0,233567,666027.11,3345.00,3
NH,2014,1,NH-1,H6NH01230,"Shea-Porter, Carol",116769,0.4811,0,Democrat,0,1,0,1,242736,2976453.60,1714914.56,2
TX,2008,10,TX-10,H8TX10078,"Finkel, Matt",9871,0.0296,0,Libertarian,2,0,1,0,333083,2932428.65,14673.00,3
CO,2010,3,CO-3,H0CO03108,"Segrest, Jake",5018,0.0191,0,Other,4,0,0,0,263138,3700859.02,18465.00,3
MS,2008,3,MS-3,H8MS03067,"Harper, Gregg",213171,0.6254,1,Republican,1,0,1,0,340869,1236395.73,1143201.89,2
MS,2010,3,MS-3,H8MS03067,"Harper, Gregg",132393,0.6799,1,Republican,1,1,0,0,194716,688958.64,688958.64,2
MS,2016,3,MS-3,H8MS03067,"Harper, Gregg",209490,0.6620,1,Republican,1,1,1,0,316445,1153288.68,1153288.68,1
MS,2014,3,MS-3,H8MS03067,"Harper, Gregg",117771,0.6889,1,Republican,1,1,0,0,170946,804135.65,804135.65,2
MS,2012,3,MS-3,H8MS03067,"Harper, Gregg",234717,0.8002,1,Republican,1,1,1,0,293322,672631.02,672631.02,1
TN,2010,5,TN-5,H0TN05291,"Whitfield, James G., II",333,0.0019,0,Other,4,0,0,0,176362,1546141.92,7713.00,7
OH,2014,3,OH-3,H0OH15099,"Adams, John ",51475,0.3593,0,Republican,1,0,0,0,143261,615090.14,3059.00,2
CA,2016,23,CA-23,H6CA23206,"Reed, Wendy ",74468,0.3082,0,Democrat,0,0,1,1,241584,8201811.89,40357.40,2
AL,2012,3,AL-3,H2AL03099,"Harris, John Andrew",98141,0.3583,0,Democrat,0,0,1,1,273930,986950.05,4847.71,2
MS,2008,4,MS-4,H8MS05047,"Taylor, Gene",216542,0.7454,1,Democrat,0,1,1,1,290519,520974.73,509833.73,2
MS,2004,4,MS-4,H8MS05047,"Taylor, Gene",181614,0.6477,1,Democrat,0,1,1,0,280382,505247.63,416161.05,2
MS,2006,4,MS-4,H8MS05047,"Taylor, Gene",110996,0.7979,1,Democrat,0,1,0,0,139113,315897.53,315897.53,1
FL,2010,25,FL-25,H0FL25020,"Porter, Craig",3244,0.0226,0,Other,4,0,0,0,143553,3556192.06,17467.07,3
MD,2014,3,MD-3,H4MD03123,"Long, Charles A.",87029,0.4030,0,Republican,1,0,0,0,215946,760566.31,3715.00,2
DE,2004,0,DE-0,H4DE00037,"Donnelly, Paul",105716,0.2969,0,Democrat,0,0,1,0,356045,907140.07,4429.00,2
IL,2006,8,IL-8,H4IL08092,"Scheurer, Bill",9312,0.0508,0,Other,4,0,0,0,183394,9486011.50,46302.31,3
NC,2012,7,NC-7,H8NC07044,"McIntyre, Mike ",168695,0.5010,1,Democrat,0,1,1,1,336736,3725190.96,2253833.62,2
NC,2010,7,NC-7,H8NC07044,"McIntyre, Mike",113957,0.5368,1,Democrat,0,1,0,1,212285,3111107.70,1886261.63,2
NC,2008,7,NC-7,H8NC07044,"McIntyre, Mike ",215383,0.6884,1,Democrat,0,1,1,1,312855,1247721.84,1160684.54,2
NC,2006,7,NC-7,H8NC07044,"McIntyre, Mike ",101787,0.7280,1,Democrat,0,1,0,0,139820,1047608.46,1006386.46,2
NC,2004,7,NC-7,H8NC07044,"McIntyre, Mike",180382,0.7319,1,Democrat,0,1,1,0,246466,758421.57,758421.57,1
TX,2006,23,TX-23,H6TX23109,"Bolanos, Rick ",2564,0.0207,0,Democrat,0,0,0,0,123799,6015556.91,29293.00,7
AL,2012,4,AL-4,H2AL04055,"Boman, Daniel H.",69706,0.2590,0,Democrat,0,0,1,1,269118,1146471.88,5575.00,2
NC,2006,8,NC-8,H8NC08042,"Hayes, Robert C. 'Robin'",60926,0.5014,1,Republican,1,1,0,1,121523,3310001.31,2475175.19,2
NC,2004,8,NC-8,H8NC08042,"Hayes, Robert C. (Robin)",125070,0.5554,1,Republican,1,1,1,1,225171,1837362.24,1611685.04,2
CA,2010,30,CA-30,H0CA30113,"Miller, Erich D.",5021,0.0211,0,Libertarian,2,0,0,0,237747,1826331.08,8878.85,3
IN,2006,9,IN-9,H6IN09119,"Schansberg, D. Eric",9893,0.0448,0,Libertarian,2,0,0,0,220849,4635109.92,22120.00,3
TX,2008,8,TX-8,H8TX08056,"Hargett, Kent",70758,0.2479,0,Democrat,0,0,1,1,285451,613887.94,2928.00,2
NC,2004,11,NC-11,H8NC11038,"Taylor, Charles H.",159709,0.5490,1,Republican,1,1,1,1,290897,3306857.57,2083999.17,2
NY,2014,2,NY-2,H8NY04050,"Maher, Patricia",41814,0.3001,0,Democrat,0,0,0,1,139330,2447555.20,11610.31,2
WV,2014,2,WV-2,H4WV02163,"Rabel, Ed",6250,0.0405,0,Other,4,0,0,0,154250,4022483.49,19027.00,3
CA,2016,19,CA-19,H6CA19121,"Lancaster, G. Burt",64061,0.2606,0,Republican,1,0,1,0,245863,1162830.99,5500.00,2
FL,2006,8,FL-8,H6FL08205,"Hoaglund, Wes ",2640,0.0146,0,Other,4,0,0,0,180444,2702431.12,12742.00,3
SC,2010,1,SC-1,H0SC01329,"McCullough, M. E. Mac",1013,0.0043,0,Other,4,0,0,0,233695,1170127.22,5516.00,4
NE,2010,2,NE-2,H8NE02139,"Terry, Lee",93840,0.6081,1,Republican,1,1,0,0,154326,2988088.66,1965742.63,2
NE,2008,2,NE-2,H8NE02139,"Terry, Lee",142473,0.5193,1,Republican,1,1,1,0,274374,2682360.77,1838842.16,2
NE,2004,2,NE-2,H8NE02139,"Terry, Lee",152608,0.6110,1,Republican,1,1,1,1,249764,2355935.39,1454564.24,3
NE,2006,2,NE-2,H8NE02139,"Terry, Lee",99475,0.5466,1,Republican,1,1,0,1,181979,1418595.00,998581.31,2
IL,2004,18,IL-18,H4IL18091,"Waterworth, Steve",91548,0.2976,0,Democrat,0,0,1,0,307595,960289.61,4519.00,2
AL,2006,3,AL-3,H6AL03132,"Layfield, Mark Edwin",3414,0.0207,0,Other,4,0,0,0,165301,1059394.68,4951.00,3
CA,2008,1,CA-1,H8CA01182,"Wolman, Carol",24793,0.0854,0,Green,3,0,1,0,290472,1398038.82,6428.00,2
KS,2012,3,KS-3,H8KS03056,"Balam, Joel",92675,0.3155,0,Libertarian,2,0,1,0,293762,668788.03,3074.10,2
KS,2014,4,KS-4,H4KS04111,"Schuckman, Perry L.",69396,0.3334,0,Democrat,0,0,0,1,208153,2685874.05,12195.76,2
MA,2010,5,MA-5,H0MA05090,"Clark, Robert M.",1991,0.0089,0,Other,4,0,0,0,224029,2367359.65,10656.93,4
NJ,2014,6,NJ-6,H8NJ03073,"Pallone, Frank , Jr.",72190,0.5993,1,Democrat,0,1,0,1,120457,5426967.18,5292910.40,2
NJ,2016,6,NJ-6,H8NJ03073,"Pallone, Frank, Jr.",167895,0.6373,1,Democrat,0,1,1,1,263435,1955538.03,1879868.25,2
NJ,2012,6,NJ-6,H8NJ03073,"Pallone, Frank, Jr.",151782,0.6334,1,Democrat,0,1,1,1,239638,2131769.59,1593292.08,2
NJ,2010,6,NJ-6,H8NJ03073,"Pallone, Frank, Jr.",81933,0.5475,1,Democrat,0,1,0,1,149662,3052231.96,2573746.73,2
NJ,2008,6,NJ-6,H8NJ03073,"Pallone, Frank, Jr.",164077,0.6695,1,Democrat,0,1,1,1,245077,1554871.39,1542507.39,2
NJ,2004,6,NJ-6,H8NJ03073,"Pallone, Frank, Jr.",153981,0.6690,1,Democrat,0,1,1,0,230151,1104696.10,1038223.01,2
NJ,2006,6,NJ-6,H8NJ03073,"Pallone, Frank, Jr.",98615,0.6859,1,Democrat,0,1,0,0,143773,889487.42,874198.42,2
IL,2012,12,IL-12,H2IL12130,"Bradshaw, Paula",17045,0.0561,0,Green,3,0,1,0,303949,2536603.49,11353.17,4
NJ,2008,3,NJ-3,H8NJ03156,"Adler, John ",166390,0.5208,1,Democrat,0,0,1,1,319512,4120254.16,2863998.86,2
IL,2012,12,IL-12,H2IL12130,"Horton, Shon-Tiyon",2,0.0000,0,Other,4,0,1,0,303949,2536603.49,11353.17,4
CA,2012,43,CA-43,H2CA43385,"Flores, Bob",57771,0.2876,0,Democrat,0,0,1,1,200894,720471.60,3220.20,2
NJ,2008,4,NJ-4,H8NJ04014,"Smith, Christopher H. ",202972,0.6621,1,Republican,1,1,1,0,306551,1559005.97,1076924.57,2
NJ,2010,4,NJ-4,H8NJ04014,"Smith, Christopher H.",129752,0.6941,1,Republican,1,1,0,0,186938,804433.90,676771.25,2
NJ,2004,4,NJ-4,H8NJ04014,"Smith, Christopher H.",192671,0.6700,1,Republican,1,1,1,1,287553,568417.87,533730.09,2
NJ,2006,4,NJ-4,H8NJ04014,"Smith, Christopher H.",124482,0.6568,1,Republican,1,1,0,1,189540,566172.40,471997.80,2
NJ,2016,4,NJ-4,H8NJ04014,"Smith, Christopher H.",211992,0.6372,1,Republican,1,1,1,0,332684,825588.79,665374.49,2
NJ,2014,4,NJ-4,H8NJ04014,"Smith, Christopher H.",118826,0.6796,1,Republican,1,1,0,0,174849,467678.76,459641.25,2
CA,2014,13,CA-13,H4CA13087,"Sundeen, Dakin",21940,0.1152,0,Republican,1,0,0,0,190431,1105670.18,4940.00,2
ND,2014,0,ND-0,H4ND01028,"Seaman, Robert J. ""Jack""",14531,0.0584,0,Libertarian,2,0,0,0,248670,2438097.25,10845.00,3
NJ,2014,5,NJ-5,H8NJ05052,"Garrett, Scott",104678,0.5541,1,Republican,1,1,0,0,188921,3496974.87,2245456.46,2
NJ,2012,5,NJ-5,H8NJ05052,"Garrett, Scott",167503,0.5503,1,Republican,1,1,1,0,304377,1161621.18,1110176.90,2
NJ,2004,5,NJ-5,H8NJ05052,"Garrett, Scott",171220,0.5757,1,Republican,1,1,1,1,297425,1750724.94,1268296.27,2
NJ,2006,5,NJ-5,H8NJ05052,"Garrett, Scott",112142,0.5491,1,Republican,1,1,0,1,204242,1636554.10,1081995.97,2
NJ,2010,5,NJ-5,H8NJ05052,"Garrett, Scott",124030,0.6494,1,Republican,1,1,0,0,190993,934294.48,911354.78,2
NJ,2006,7,NJ-7,H8NJ06118,"Ferguson, Mike",98399,0.4943,1,Republican,1,1,0,1,199075,4976109.72,3043595.57,2
NJ,2004,7,NJ-7,H8NJ06118,"Ferguson, Mike",162597,0.5688,1,Republican,1,1,1,1,285847,3640407.76,2847828.13,2
RI,2006,1,RI-1,H6RI01096,"Scott, Jonathan P.",41856,0.2323,0,Republican,1,0,0,1,180185,2165307.19,9542.00,2
NY,2016,11,NY-11,H6NY11216,"Reichard, Richard A.",85257,0.3670,0,Democrat,0,0,1,1,232317,7260319.26,31961.94,2
MD,2006,5,MD-5,H6MD05172,"Warner, Steve",33464,0.1646,0,Green,3,0,0,0,203323,2371057.97,10424.00,2
TX,2010,21,TX-21,H6TX21178,"Strohm, James Arthur",7694,0.0325,0,Libertarian,2,0,0,0,236545,1288960.59,5666.00,3
IL,2012,15,IL-15,H2IL15083,"Michael, Angela",94162,0.3139,0,Democrat,0,0,1,1,299937,2395287.07,10455.00,2
CA,2008,5,CA-5,H8CA05167,"Lynch, David B.",180,0.0008,0,Other,4,0,1,0,221155,896632.61,3908.00,3
PA,2012,3,PA-3,H4PA03075,"Porter, Steven",12755,0.0422,0,Other,4,0,1,0,302514,1388884.32,6032.00,3
NH,2008,1,NH-1,H6NH01230,"Shea-Porter, Carol",176435,0.5173,1,Democrat,0,1,1,1,341071,3024094.60,1576902.44,2
NM,2004,1,NM-1,H8NM01174,"Wilson, Heather A.",147372,0.5440,1,Republican,1,1,1,1,270905,5513452.69,3401893.47,2
NM,2010,1,NM-1,H8NM01224,"Heinrich, Martin T.",112707,0.5188,1,Democrat,0,1,0,1,217250,4191786.72,2770752.23,2
NH,2010,1,NH-1,H6NH01230,"Shea-Porter, Carol ",95503,0.4237,0,Democrat,0,1,0,1,225423,3241068.08,1682123.62,2
NM,2016,1,NM-1,H8NM01257,"Lujan Grisham, Michelle",181088,0.6515,1,Democrat,0,1,1,1,277967,2038669.08,2038669.08,1
NM,2012,1,NM-1,H8NM01257,"Lujan Grisham, Michelle",162924,0.5906,1,Democrat,0,0,1,1,275856,2387915.86,1809037.00,2
NM,2014,1,NM-1,H8NM01257,"Lujan Grisham, Michelle",105474,0.5859,1,Democrat,0,1,0,1,180032,1852309.82,1509600.30,2
MA,2006,10,MA-10,H6MA10147,"White, Peter A.",16808,0.0629,0,Other,4,0,0,0,267202,1086876.44,4711.43,3
NM,2008,2,NM-2,H8NM02032,"Teague, Harry ",129572,0.5596,1,Democrat,0,0,1,1,231552,3965981.06,3965981.06,1
OH,2016,8,OH-8,H6OH08331,"Fought, Steven  ##",87794,0.2697,0,Democrat,0,0,1,1,325506,870710.79,3774.00,2
MI,2010,3,MI-3,H0MI03217,"Rogers, James",2677,0.0119,0,Libertarian,2,0,0,0,224063,2091959.89,8992.86,4
NM,2004,3,NM-3,H8NM03097,"Udall, Tom",175269,0.6868,1,Democrat,0,1,1,0,255204,508550.57,452495.01,2
NM,2006,3,NM-3,H8NM03097,"Udall, Tom",144880,0.7464,1,Democrat,0,1,0,0,194099,420437.24,396865.24,2
